dataset,experience,label,file,score,burst,old_shortlist,new_shortlist,previous_judge_pick,new_reason,expression,interaction,gesture
Buffelsdrift,05_Between_experiences,lizard,P9072189.JPG,1.439,5,True,True,True,All distinct frames fit,-0.0017343065701425076,-0.018983110785484314,0.011537437327206135
Buffelsdrift,05_Between_experiences,lizard,P9072191.JPG,-0.12,6,True,True,True,All distinct frames fit,-0.015592710115015507,-0.016835836693644524,0.003119261935353279
Buffelsdrift,05_Between_experiences,lizard,P9072190.JPG,-0.721,6,True,True,False,All distinct frames fit,-0.016147643327713013,-0.015438519418239594,0.001439983956515789
Buffelsdrift,05_Between_experiences,meerkat,P9072171.JPG,1.805,7,True,True,True,All distinct frames fit,-0.0047902693040668964,4.2800791561603546e-05,0.007448476739227772
Buffelsdrift,05_Between_experiences,meerkat,P9072170.JPG,1.006,7,True,True,False,All distinct frames fit,-0.005645672790706158,0.0013067875988781452,0.009660236537456512
Buffelsdrift,05_Between_experiences,meerkat,P9072174.JPG,0.123,8,True,True,True,All distinct frames fit,-0.00638171611353755,-0.02931518852710724,-0.00671185739338398
Buffelsdrift,05_Between_experiences,meerkat,P9072172.JPG,-0.776,8,True,True,False,All distinct frames fit,-0.004640727303922176,-0.03215299919247627,-0.005811468232423067
Buffelsdrift,05_Between_experiences,meerkat,P9072173.JPG,-0.806,8,True,True,False,All distinct frames fit,0.003461575135588646,-0.016427407041192055,0.0033714654855430126
Buffelsdrift,05_Between_experiences,night sky,_9072943.JPG,1.3,12,True,True,True,All distinct frames fit,-0.003931430168449879,-0.05293678119778633,-0.00917278416454792
Buffelsdrift,05_Between_experiences,night sky,_9072942.JPG,0.892,11,True,True,False,All distinct frames fit,-0.004117191769182682,-0.05706406012177467,-0.009565083310008049
Buffelsdrift,05_Between_experiences,night sky,_9072978.JPG,0.753,18,True,True,True,All distinct frames fit,-0.01016647182404995,-0.042469222098588943,-0.004972277674823999
Buffelsdrift,05_Between_experiences,night sky,_9072940.JPG,0.511,10,True,True,False,All distinct frames fit,-0.024008644744753838,-0.045554447919130325,-0.019321788102388382
Buffelsdrift,05_Between_experiences,night sky,_9072979.JPG,0.223,19,True,True,False,All distinct frames fit,-0.011848771013319492,-0.04038798063993454,-0.007457091007381678
Buffelsdrift,05_Between_experiences,night sky,_9072953.JPG,-0.078,14,True,True,True,All distinct frames fit,-0.014625441282987595,-0.0546129047870636,-0.011651143431663513
Buffelsdrift,05_Between_experiences,night sky,_9072939.JPG,-0.116,9,True,True,True,All distinct frames fit,-0.026532333344221115,-0.04175988584756851,-0.0239084605127573
Buffelsdrift,05_Between_experiences,night sky,_9072946.JPG,-0.633,13,True,True,True,All distinct frames fit,-0.005377339199185371,-0.04701641574501991,-0.010526246391236782
Buffelsdrift,05_Between_experiences,night sky,_9072955.JPG,-0.924,15,True,True,False,All distinct frames fit,-0.0059934454038739204,-0.05560249090194702,-0.012094875797629356
Buffelsdrift,05_Between_experiences,night sky,_9072971.JPG,-1.831,16,True,True,False,All distinct frames fit,-0.03180159628391266,-0.07407093048095703,-0.016674399375915527
Buffelsdrift,05_Between_experiences,night sky,_9072973.JPG,-2.88,17,True,True,False,All distinct frames fit,-0.02140684798359871,-0.05269456282258034,-0.02330319955945015
Buffelsdrift,05_Between_experiences,people,_9072951.JPG,1.344,25,True,True,False,All distinct frames fit,-0.006356560625135899,-0.03793930634856224,-0.01653986983001232
Buffelsdrift,05_Between_experiences,people,P9072556.JPG,1.298,22,True,True,True,All distinct frames fit,0.0017393724992871284,-0.0198022723197937,-0.0002828361466526985
Buffelsdrift,05_Between_experiences,people,_9072962.JPG,1.152,26,True,True,False,All distinct frames fit,0.008930567651987076,-0.01806722953915596,-0.0020780079066753387
Buffelsdrift,05_Between_experiences,people,_9072950.JPG,0.735,24,True,True,True,All distinct frames fit,0.002151336520910263,-0.03668149933218956,-0.009302888065576553
Buffelsdrift,05_Between_experiences,people,_9072964.JPG,0.723,27,True,True,False,All distinct frames fit,0.008079610764980316,-0.038855500519275665,-0.006294896826148033
Buffelsdrift,05_Between_experiences,people,_9072972.JPG,0.648,28,True,True,True,All distinct frames fit,0.005414200946688652,-0.04590046405792236,-0.020700857043266296
Buffelsdrift,05_Between_experiences,people,P9072564.JPG,0.553,23,True,True,False,All distinct frames fit,0.029236778616905212,0.020371347665786743,-0.00047806091606616974
Buffelsdrift,05_Between_experiences,people,P9072549.JPG,0.541,21,True,True,True,All distinct frames fit,0.043051205575466156,0.015171265229582787,0.015827037394046783
Buffelsdrift,05_Between_experiences,people,P9072555.JPG,0.407,22,True,True,False,All distinct frames fit,0.0087710190564394,-0.020152844488620758,-0.002082446124404669
Buffelsdrift,05_Between_experiences,people,P9072547.JPG,0.294,20,True,True,True,All distinct frames fit,0.049316685646772385,-0.008571593090891838,-0.014000296592712402
Buffelsdrift,05_Between_experiences,people,_9072976.JPG,-0.041,29,True,True,False,All distinct frames fit,-0.00435809139162302,-0.05279668793082237,-0.027758963406085968
Buffelsdrift,05_Between_experiences,people,P9072563.JPG,-0.181,23,True,True,False,All distinct frames fit,0.027667628601193428,0.014641876332461834,-1.2055505067110062e-05
Buffelsdrift,05_Between_experiences,people,P9072548.JPG,-0.278,21,True,True,False,All distinct frames fit,0.04436010494828224,0.01653970777988434,0.01609020121395588
Buffelsdrift,05_Between_experiences,people,P9072546.JPG,-0.517,20,True,True,False,All distinct frames fit,0.0467253215610981,-0.008870773017406464,-0.011897959746420383
Buffelsdrift,05_Between_experiences,safari jeep,P9071248.JPG,-0.373,30,True,True,True,All distinct frames fit,0.00590405473485589,0.005905289202928543,0.0002389485016465187
Buffelsdrift,05_Between_experiences,sunset or sunrise,_9071244.JPG,-0.583,31,True,True,True,All distinct frames fit,-0.05050668865442276,-0.0738430768251419,-0.015332612209022045
Buffelsdrift,05_Between_experiences,warthog,P9072188.JPG,0.0,32,True,True,True,All distinct frames fit,-0.003848687279969454,-0.04591228812932968,-0.00462588295340538
Buffelsdrift,05_Between_experiences,weaver bird,_9072533.JPG,1.97,35,True,True,True,Scene representative,0.026273207738995552,-0.01783328503370285,0.01199269574135542
Buffelsdrift,05_Between_experiences,weaver bird,_9072531.JPG,1.451,35,True,True,False,Independent distinctiveness nomination,0.013674184679985046,-0.013776414096355438,0.0027289935387670994
Buffelsdrift,05_Between_experiences,weaver bird,_9072528.JPG,0.963,34,True,True,True,Burst representative,0.03351160138845444,-0.03224857896566391,0.012082568369805813
Buffelsdrift,05_Between_experiences,weaver bird,_9072523.JPG,0.864,34,False,False,False,,0.032737236469984055,-0.029268981888890266,0.01043776050209999
Buffelsdrift,05_Between_experiences,weaver bird,P9072542.JPG,0.854,37,False,True,False,Burst representative,0.01499931700527668,-0.018542293459177017,0.00953042134642601
Buffelsdrift,05_Between_experiences,weaver bird,P9072544.JPG,0.838,37,True,False,True,,0.028746284544467926,-0.017845598980784416,0.011781778186559677
Buffelsdrift,05_Between_experiences,weaver bird,P9072537.JPG,0.814,36,True,True,False,Burst representative,0.032674629241228104,-0.018857672810554504,0.007812429219484329
Buffelsdrift,05_Between_experiences,weaver bird,_9072518.JPG,0.778,33,True,True,False,Moment representative,0.02510586380958557,-0.023126685991883278,0.006216224282979965
Buffelsdrift,05_Between_experiences,weaver bird,_9072524.JPG,0.703,34,False,True,False,Burst alternative: expression,0.041166841983795166,-0.029200822114944458,0.015749778598546982
Buffelsdrift,05_Between_experiences,weaver bird,P9072554.JPG,0.604,38,True,True,False,Scene representative,-0.0011422596871852875,-0.007409417070448399,0.005411915481090546
Buffelsdrift,05_Between_experiences,weaver bird,P9072558.JPG,0.59,39,True,True,True,Scene representative,0.020468171685934067,-0.02252606488764286,0.016247987747192383
Buffelsdrift,05_Between_experiences,weaver bird,P9072553.JPG,0.578,38,True,True,True,Independent focus nomination,0.015101381577551365,-0.016846835613250732,0.010752178728580475
Buffelsdrift,05_Between_experiences,weaver bird,P9072538.JPG,0.516,36,True,True,False,Burst alternative: interaction,0.019235681742429733,-0.01569884642958641,0.0034949888940900564
Buffelsdrift,05_Between_experiences,weaver bird,P9072541.JPG,0.484,37,False,False,False,,0.008575906977057457,-0.011287098750472069,0.0004081735387444496
Buffelsdrift,05_Between_experiences,weaver bird,P9072543.JPG,0.374,37,False,True,False,Burst alternative: interaction,0.01737624779343605,-0.010858403518795967,0.005907834507524967
Buffelsdrift,05_Between_experiences,weaver bird,P9072539.JPG,0.362,36,True,True,False,Exploration: visual novelty or signal uncertainty,0.010771512985229492,-0.02118169516324997,-0.007762959226965904
Buffelsdrift,05_Between_experiences,weaver bird,P9072540.JPG,0.226,37,True,False,False,,0.013023440726101398,-0.0111429113894701,-0.003083457937464118
Buffelsdrift,05_Between_experiences,weaver bird,P9072560.JPG,0.217,40,True,False,False,,0.0032057464122772217,-0.007884353399276733,0.005882724653929472
Buffelsdrift,05_Between_experiences,weaver bird,P9072559.JPG,0.191,39,False,False,False,,0.023293988779187202,-0.022040437906980515,0.015191758051514626
Buffelsdrift,05_Between_experiences,weaver bird,P9072552.JPG,0.137,38,False,False,False,,0.01428377814590931,-0.019519682973623276,0.008518321439623833
Buffelsdrift,05_Between_experiences,weaver bird,P9072561.JPG,-0.394,41,False,False,False,,0.017534485086798668,-0.023620761930942535,0.014925388619303703
Buffelsdrift,05_Between_experiences,weaver bird,P9072557.JPG,-0.636,39,False,False,False,,0.017713526263833046,-0.02246074564754963,0.016081590205430984
Buffelsdrift,05_Between_experiences,weaver bird,P9072551.JPG,-1.279,38,True,True,False,Exploration: visual novelty or signal uncertainty,0.02548452839255333,-0.011010410264134407,0.009913978166878223
Buffelsdrift,05_Between_experiences,weaver bird,P9072550.JPG,-4.049,38,True,True,False,Independent composition nomination,0.003351602703332901,-0.0157318152487278,0.0027843588031828403
Buffelsdrift,05_Between_experiences,wildebeest,P9072178.JPG,1.932,42,True,True,True,All distinct frames fit,0.006415333598852158,-0.028616471216082573,-0.009418055415153503
Buffelsdrift,05_Between_experiences,wildebeest,P9072177.JPG,0.419,42,True,True,False,All distinct frames fit,-0.008389957249164581,-0.01994507759809494,-0.0002934352960437536
Buffelsdrift,05_Between_experiences,wildebeest,P9072176.JPG,-0.245,42,True,True,False,All distinct frames fit,-0.004206831566989422,-0.018380122259259224,-0.0012041828595101833
Buffelsdrift,05_Between_experiences,wildebeest,P9072175.JPG,-0.62,42,True,True,False,All distinct frames fit,-0.01865391433238983,-0.012943191453814507,0.0029081380926072598
